order_id,order_date,payment_method,order_total,customer_id,customer_name,area,customer_segment,product_id,product_name,category,brand,quantity,unit_price,item_total,delivery_time_minutes,distance_km,delivery_status,delivery_flag,order_month,order_type
6260524887,2024-06-01 06:43:44,Card,2457.11,57081917,Nidra Choudhary,Howrah,Inactive,94225,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",2,77.11,154.22,-4,3.76,On Time,On Time,2024-06,High Value
5853998391,2023-09-08 02:48:14,Wallet,949.22,94453274,Widisha Wali,Aurangabad,Regular,257719,Eggs,Dairy & Breakfast,Chaudhuri PLC,2,281.73,563.46,-3,4.67,On Time,On Time,2023-09,Normal
9931976872,2024-06-24 05:17:20,Wallet,2487.83,8955057,Zashil Goyal,Bhubaneswar,Regular,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3,12.32,36.96,-4,3.03,On Time,On Time,2024-06,High Value
8432209832,2024-03-20 03:24:23,Wallet,3835.31,90346920,Idika Acharya,Satara,New,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",1,936.98,936.98,12,4.17,Slightly Delayed,On Time,2024-03,High Value
6023721507,2024-04-07 00:19:29,UPI,1849.03,8791577,Warda Kohli,Madhyamgram,Regular,327290,Sugar,Grocery & Staples,Nadkarni Inc,1,862.28,862.28,-1,2.05,On Time,On Time,2024-04,High Value
3042338919,2023-05-17 14:52:39,Wallet,2765.06,76212152,Mitali Kapoor,Agra,Premium,679284,Cough Syrup,Pharmacy,Pant LLC,3,877.89,2633.67,-3,1.33,On Time,On Time,2023-05,High Value
233646065,2023-09-19 22:28:29,Wallet,578.85,16379942,Harshil Kuruvilla,Orai,Inactive,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",1,949.73,949.73,5,4.89,On Time,On Time,2023-09,Normal
9870610018,2024-02-08 05:23:21,Card,478.79,94033330,Prisha Tella,Visakhapatnam,Regular,615545,Soap,Personal Care,Barman Inc,2,448.16,896.32,-1,0.86,On Time,On Time,2024-02,Normal
1398230967,2024-04-22 09:58:26,Card,1186.66,46876240,Vihaan Doctor,Vijayanagaram,Premium,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,3,787.4,2362.2,-4,4.81,On Time,On Time,2024-04,High Value
8615488922,2023-11-04 00:06:14,Card,3803.34,92209869,Bishakha Shah,Jhansi,Regular,566052,Pain Reliever,Pharmacy,"Apte, Soman and Raju",3,87.3,261.9,21,3.94,Significantly Delayed,On Time,2023-11,High Value
2748841057,2023-12-30 05:03:21,Card,1587.18,33544355,Aarnav Nayak,Sri Ganganagar,Premium,552496,Dish Soap,Household Care,Dhar PLC,2,508,1016,24,0.84,Significantly Delayed,On Time,2023-12,High Value
1375867721,2024-07-15 16:57:54,Cash,2244.24,4862761,Maya Chatterjee,Eluru,Premium,500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,3,154.5,463.5,-3,4.45,On Time,On Time,2024-07,High Value
8595141097,2024-03-31 10:24:16,UPI,3385.77,96511007,Hema Mannan,Dindigul,New,274207,Cough Syrup,Pharmacy,"Savant, Batta and Mander",1,328.51,328.51,3,4.33,On Time,On Time,2024-03,High Value
4673382071,2024-01-16 13:25:12,UPI,1479.69,21784094,Lakshit Rai,Bareilly,Regular,256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",1,906.54,906.54,9,4.9,Slightly Delayed,On Time,2024-01,High Value
2948696008,2024-04-10 10:05:48,Cash,3103.41,51872499,Nakul Banerjee,Bareilly,Premium,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",2,287.81,575.62,-3,2.28,On Time,On Time,2024-04,High Value
6839692624,2023-11-19 01:53:50,Cash,4464.84,64497538,Libni Chadha,Bongaigaon,Premium,67197,Butter,Dairy & Breakfast,Shetty-Bora,2,552.2,1104.4,25,1.17,Significantly Delayed,On Time,2023-11,High Value
5770951298,2023-10-02 18:09:57,UPI,957.11,75510747,Shaurya Luthra,Fatehpur,New,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",3,310.87,932.61,-2,0.95,On Time,On Time,2023-10,Normal
5084771819,2024-08-29 21:54:24,Cash,1207.68,6344345,Shaurya Chhabra,Burhanpur,Premium,154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",2,582.87,1165.74,13,1.37,Slightly Delayed,On Time,2024-08,High Value
422403644,2023-05-27 23:26:14,UPI,2331.5,56548063,Advay Baria,Thanjavur,New,317242,Pulses,Grocery & Staples,Rastogi Group,1,198.15,198.15,8,0.56,Slightly Delayed,On Time,2023-05,High Value
7176758896,2023-07-13 12:50:53,Cash,2640.24,18394558,Dipta Sarraf,Bareilly,Regular,492958,Lotion,Personal Care,Acharya PLC,2,84.2,168.4,1,2.94,On Time,On Time,2023-07,High Value
8252905093,2024-04-21 23:13:31,Card,2315.77,42589311,Yadavi Uppal,Dehradun,Regular,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",3,326.42,979.26,1,3.25,On Time,On Time,2024-04,High Value
1488561572,2024-08-27 08:18:40,Cash,4053.52,75928073,Harsh Aggarwal,Udupi,Inactive,585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",1,799.46,799.46,-1,2.51,On Time,On Time,2024-08,High Value
6212984517,2024-03-16 21:47:29,UPI,1388.01,72702075,Veda Thaman,Jalna,Regular,853932,Baby Wipes,Baby Care,Ranganathan-Peri,1,941.19,941.19,-2,1.27,On Time,On Time,2024-03,High Value
6309784337,2024-05-06 17:37:10,Card,1905.92,26250082,Om Bora,Arrah,New,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,1,697.53,697.53,0,4.05,On Time,On Time,2024-05,High Value
4613890018,2023-10-24 12:43:17,Wallet,1545.79,53538932,Quincy Nanda,Thoothukudi,Premium,490602,Sugar,Grocery & Staples,Raghavan Inc,1,549.47,549.47,0,3.82,On Time,On Time,2023-10,High Value
3429728472,2023-03-31 08:31:30,Cash,4138.27,64017365,Vasatika Banerjee,Delhi,Premium,851978,Vitamins,Pharmacy,Parsa-Bala,1,715.72,715.72,9,1.25,Slightly Delayed,On Time,2023-03,High Value
267738904,2023-10-24 23:10:36,Card,3596.07,63368244,Jeevika Tara,Danapur,New,606256,Frozen Biryani,Instant & Frozen Food,Agate Ltd,2,369.28,738.56,14,4.28,Slightly Delayed,On Time,2023-10,High Value
3850416839,2024-07-01 02:05:28,UPI,5490.94,57081917,Nidra Choudhary,Howrah,Inactive,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",3,123.74,371.21999999999997,13,1.32,Slightly Delayed,On Time,2024-07,High Value
3412702479,2023-12-24 07:32:20,Cash,2344.83,86479284,Harini Kadakia,Davanagere,Premium,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",3,822.63,2467.89,5,1.11,On Time,On Time,2023-12,High Value
2016183232,2023-07-19 04:15:07,Card,1934.43,44928499,Aarav Andra,Ramgarh,New,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,630.84,1892.52,11,1.63,Slightly Delayed,On Time,2023-07,High Value
3810280204,2023-10-26 17:52:28,Wallet,2956.37,84361534,Ansh Agrawal,Narasaraopet,Regular,880510,Bread,Dairy & Breakfast,Roy-Char,3,951.43,2854.29,4,0.75,On Time,On Time,2023-10,High Value
2416767295,2024-07-05 03:36:54,Card,2358.76,767523,Maya Khosla,Vasai-Virar,Inactive,284460,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",1,505.95,505.95,9,1.13,Slightly Delayed,On Time,2024-07,High Value
2283439407,2023-07-14 02:18:09,UPI,1216.8,46623192,Warinder Sastry,Nizamabad,New,376447,Butter,Dairy & Breakfast,Gara and Sons,1,724.84,724.84,4,0.57,On Time,On Time,2023-07,High Value
4328802292,2023-06-14 19:43:21,Cash,1926.12,9738801,Damyanti Nadkarni,Nellore,Inactive,378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,2,881.42,1762.84,18,3.65,Significantly Delayed,On Time,2023-06,High Value
7072715691,2023-12-25 19:14:20,Cash,2120.77,74195536,Champak Chhabra,Amaravati,Premium,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",2,242.57,485.14,1,3.65,On Time,On Time,2023-12,High Value
5640741373,2024-05-10 06:46:20,Card,765.76,90298394,Urvashi Oak,Bhilwara,Regular,89084,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",2,598.83,1197.66,0,4.34,On Time,On Time,2024-05,Normal
6931094066,2023-11-15 21:59:17,Card,2802.27,17159117,Tripti Bassi,Karawal Nagar,Premium,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",3,310.69,932.0699999999999,-4,3.82,On Time,On Time,2023-11,High Value
3417088709,2024-05-30 17:24:44,UPI,912.29,62629494,Anamika Bali,Jorhat,Premium,366066,Soap,Personal Care,Mandal LLC,3,918.58,2755.7400000000002,21,1.29,Significantly Delayed,On Time,2024-05,Normal
4424404315,2023-07-16 07:24:04,Wallet,494.48,9274874,Kashvi Ganguly,Arrah,Regular,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",2,136.6,273.2,4,2.43,On Time,On Time,2023-07,Normal
2444087306,2023-07-28 08:25:29,Wallet,2440.73,56250563,Anthony Tara,Jabalpur,Premium,366066,Soap,Personal Care,Mandal LLC,1,918.58,918.58,2,4.67,On Time,On Time,2023-07,High Value
486085268,2023-12-11 19:39:16,UPI,4749.99,51040116,Inaya Pillai,Berhampur,Regular,354409,Pulses,Grocery & Staples,Bose-Pandit,3,325.08,975.24,5,0.53,On Time,On Time,2023-12,High Value
1731312620,2023-05-08 20:32:00,Wallet,843.21,49795571,Rajata Agrawal,Loni,Premium,589812,Detergent,Household Care,Bir PLC,1,163.03,163.03,-1,2.13,On Time,On Time,2023-05,Normal
6475582506,2023-09-23 04:50:27,Wallet,3895.25,82529927,Yoshita Jain,Chinsurah,Inactive,140489,Soap,Personal Care,"Biswas, Kapoor and Patel",2,650.2,1300.4,4,2.09,On Time,On Time,2023-09,High Value
1868581378,2024-03-29 18:27:14,Card,2065.81,93198324,Bhavya Dutta,Thane,Inactive,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,888.16,2664.48,4,3.94,On Time,On Time,2024-03,High Value
8884235937,2024-08-09 11:51:55,UPI,1655.6,20298398,Urvi Bali,Ahmednagar,New,859361,Shampoo,Personal Care,Mitter Group,2,432.39,864.78,8,4.57,Slightly Delayed,On Time,2024-08,High Value
4590662628,2024-01-10 11:48:31,Cash,3148.95,87200291,Anya Panchal,Ichalkaranji,Inactive,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",2,287.81,575.62,15,2.1,Slightly Delayed,On Time,2024-01,High Value
992302540,2023-11-26 21:32:11,Wallet,198.72,32203588,Krish Srinivas,Berhampur,Premium,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",2,102.44,204.88,3,3.48,On Time,On Time,2023-11,Normal
7169974633,2024-10-16 16:03:22,UPI,2475.21,59110513,Chaaya Mody,Raebareli,Inactive,153019,Onions,Fruits & Vegetables,Aurora LLC,2,947.95,1895.9,-1,2.57,On Time,On Time,2024-10,High Value
6703651257,2024-01-17 01:26:31,Card,727.87,93198324,Bhavya Dutta,Thane,Inactive,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,1,616.45,616.45,3,2.43,On Time,On Time,2024-01,Normal
7180810221,2023-09-10 16:44:46,Cash,657.8,20940403,Tanvi Kala,Dhule,Premium,659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,3,319.34,958.02,9,0.51,Slightly Delayed,On Time,2023-09,Normal
7875587578,2024-07-15 08:47:10,Card,3351.74,60967677,Chatura Sandhu,Agartala,Premium,832348,Biscuits,Snacks & Munchies,Jani-Ram,1,831.43,831.43,10,3.53,Slightly Delayed,On Time,2024-07,High Value
2578671497,2024-01-25 00:04:47,Card,3603.94,76218218,Vedant Dubey,Etawah,Inactive,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",2,12.32,24.64,5,0.79,On Time,On Time,2024-01,High Value
6284350691,2024-06-20 01:00:52,Wallet,726.41,57207678,Yashodhara Mishra,Chandrapur,New,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",2,877.98,1755.96,0,4.5,On Time,On Time,2024-06,Normal
5383261788,2023-10-18 21:18:10,Wallet,3375.86,34588087,Tanmayi Vyas,Shimla,New,557908,Vitamins,Pharmacy,Sundaram Inc,2,942.37,1884.74,-4,2.11,On Time,On Time,2023-10,High Value
6590867973,2023-11-20 08:37:18,UPI,1848.22,56441247,Aashi Narula,Meerut,Premium,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,2,264.89,529.78,-1,0.73,On Time,On Time,2023-11,High Value
8787105023,2024-05-07 22:54:29,Wallet,1443.64,81822935,Dhruv Ganguly,Nanded,Regular,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1,651.93,651.93,3,3.68,On Time,On Time,2024-05,High Value
1402916311,2024-04-23 12:52:28,Card,4553.36,14275043,Tanvi Lala,Bhilwara,New,516376,Onions,Fruits & Vegetables,Agarwal-Dhar,2,877.43,1754.86,4,2.72,On Time,On Time,2024-04,High Value
9715205272,2024-10-21 21:55:22,UPI,1189.17,52409516,Rehaan Jha,Jabalpur,Inactive,440875,Baby Wipes,Baby Care,Loyal Inc,2,275.03,550.06,2,4.93,On Time,On Time,2024-10,High Value
3946852375,2024-07-04 12:26:55,Cash,150.99,96253172,Zarna Mammen,Berhampur,Inactive,894539,Dish Soap,Household Care,"Pall, Sule and Sood",3,445.48,1336.44,0,4.04,On Time,On Time,2024-07,Normal
3367039425,2024-03-10 03:46:29,UPI,703.11,86050297,Vincent Sahni,Sikar,Inactive,385113,Lotion,Personal Care,"Sampath, Mane and Mody",1,816.38,816.38,2,1.38,On Time,On Time,2024-03,Normal
687711388,2024-02-02 10:13:42,Card,1385.43,52757321,Hritik Narain,Bulandshahr,New,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,3,255.35,766.05,12,1.67,Slightly Delayed,On Time,2024-02,High Value
647012431,2024-06-16 13:11:54,Card,3706.1,34281470,Yash Johal,Kharagpur,Premium,18035,Dish Soap,Household Care,Ramesh Inc,2,968.94,1937.88,18,0.92,Significantly Delayed,On Time,2024-06,High Value
7143278295,2024-02-13 15:28:08,UPI,1597.11,50557979,Kiaan Naidu,Khammam,Premium,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",1,326.42,326.42,-4,1.65,On Time,On Time,2024-02,High Value
9736844695,2024-04-09 20:00:46,Cash,1608.11,31978160,Kiaan Khare,Saharanpur,New,564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",1,215.65,215.65,-5,1.4,On Time,On Time,2024-04,High Value
5933289680,2023-12-07 04:30:24,Wallet,2950.6,5751638,Xiti Wagle,Aligarh,New,747801,Toilet Cleaner,Household Care,Saha-Vora,2,277.76,555.52,20,2.24,Significantly Delayed,On Time,2023-12,High Value
9494303116,2024-07-21 10:44:40,Card,1538.49,98858383,Janani Gill,Dehri,Regular,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",3,936.98,2810.94,5,3.87,On Time,On Time,2024-07,High Value
9337878102,2023-05-16 03:51:12,Wallet,3119.18,9987182,Tristan Hegde,Darbhanga,Regular,654623,Chips,Snacks & Munchies,Pradhan and Sons,3,422.14,1266.42,-4,0.63,On Time,On Time,2023-05,High Value
6872621077,2023-09-14 18:19:29,Wallet,3611.43,77128325,Yug Mangat,Satna,Regular,228286,Cola,Cold Drinks & Juices,Bhattacharyya PLC,2,179.08,358.16,-5,3.42,On Time,On Time,2023-09,High Value
7330237253,2023-12-07 12:22:17,UPI,869.86,28428852,Libni Dada,Mira-Bhayandar,Inactive,677169,Cough Syrup,Pharmacy,Char-Divan,1,261.03,261.03,-1,3.63,On Time,On Time,2023-12,Normal
7942616242,2023-09-30 08:07:45,Wallet,1116,33685414,Nidhi Swaminathan,Miryalaguda,Regular,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",3,827.44,2482.32,25,4.96,Significantly Delayed,On Time,2023-09,High Value
238520071,2024-02-20 05:25:38,Cash,852.02,77320193,Aarush Das,Jalgaon,Premium,537274,Pet Treats,Pet Care,Lal-Chauhan,2,702.71,1405.42,3,1.92,On Time,On Time,2024-02,Normal
5812379362,2023-08-05 10:51:03,Wallet,3865.78,46504355,Ridhi Oak,Arrah,Regular,833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",1,422.87,422.87,-4,4.52,On Time,On Time,2023-08,High Value
2616623847,2024-01-19 19:08:25,Cash,3928,49915498,Harini Mangal,Jalandhar,Premium,853932,Baby Wipes,Baby Care,Ranganathan-Peri,3,941.19,2823.57,15,4.33,Slightly Delayed,On Time,2024-01,High Value
2040854480,2023-12-10 00:09:16,Wallet,946.86,40392019,Yashvi Sur,Eluru,Premium,684939,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",1,727.95,727.95,25,2.48,Significantly Delayed,On Time,2023-12,Normal
5456484560,2024-09-26 01:56:49,UPI,1630.68,62600289,Tanmayi Zachariah,Udaipur,Inactive,324809,Bread,Dairy & Breakfast,Sidhu PLC,1,608,608,25,3.76,Significantly Delayed,On Time,2024-09,High Value
883309006,2024-04-09 08:12:20,Cash,1427.84,71229024,Manbir Ramesh,Jamalpur,New,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",1,81.35,81.35,8,3.46,Slightly Delayed,On Time,2024-04,High Value
6528341992,2024-01-29 03:28:43,Wallet,2360.73,64497538,Libni Chadha,Bongaigaon,Premium,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",2,936.98,1873.96,11,2.7,Slightly Delayed,On Time,2024-01,High Value
3263203775,2024-09-28 15:27:48,UPI,826.28,44888581,Rehaan Samra,Ballia,Inactive,563740,Chips,Snacks & Munchies,Mann-Kapadia,1,96.33,96.33,-1,3.36,On Time,On Time,2024-09,Normal
3660010934,2024-01-31 15:31:03,Wallet,787.4,83577942,Oviya Rau,Shivpuri,New,613942,Pet Treats,Pet Care,"Dyal, Saraf and Goel",3,545,1635,5,2.74,On Time,On Time,2024-01,Normal
7944885043,2024-05-26 08:18:38,Card,4410.72,1683786,Urvashi Balan,Hajipur,Regular,760828,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",1,563.45,563.45,-2,2.23,On Time,On Time,2024-05,High Value
2506369831,2023-06-16 13:05:30,UPI,255.35,1529180,Darsh Gokhale,Bareilly,Inactive,144124,Detergent,Household Care,Lalla-Srinivasan,2,162.67,325.34,13,4.07,Slightly Delayed,On Time,2023-06,Normal
697061213,2023-03-25 09:41:55,Card,4473.11,91196901,Atharv Kurian,Jabalpur,Premium,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",2,651.93,1303.86,3,1.48,On Time,On Time,2023-03,High Value
7079057004,2023-09-30 08:52:45,Card,1946.09,1507408,Kai Gara,Bangalore,Inactive,714999,Bread,Dairy & Breakfast,Kala Group,2,882.51,1765.02,22,3.58,Significantly Delayed,On Time,2023-09,High Value
1556153632,2024-05-04 08:35:19,Wallet,1277.85,67215939,Dominic Viswanathan,Erode,New,739448,Dish Soap,Household Care,Mand-Choudhry,3,755.66,2266.98,9,0.75,Slightly Delayed,On Time,2024-05,High Value
2161235338,2024-04-12 15:00:38,Wallet,4431.77,38902882,Ria Dugar,Firozabad,Inactive,704868,Detergent,Household Care,"Parikh, Oak and Kara",3,193.46,580.38,9,4.68,Slightly Delayed,On Time,2024-04,High Value
1247978468,2024-07-19 01:53:39,UPI,1662.15,97484394,Ayush Choudhry,Jaipur,Inactive,712003,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",1,671.68,671.68,-1,1.56,On Time,On Time,2024-07,High Value
5437627061,2024-08-22 02:04:33,UPI,910.19,58505903,Harinakshi Sibal,Kottayam,New,679865,Wheat Flour,Grocery & Staples,Memon-Barad,1,347.91,347.91,1,4.76,On Time,On Time,2024-08,Normal
9091960039,2024-02-11 09:54:55,Card,1349.36,13455530,Yoshita Varty,Saharsa,Inactive,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,1,46.62,46.62,0,2.76,On Time,On Time,2024-02,High Value
619198317,2023-11-20 16:57:35,UPI,4216.63,81906973,Oliver Wagle,Loni,New,194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1,912.29,912.29,-5,4.77,On Time,On Time,2023-11,High Value
9833179291,2023-05-04 18:32:00,UPI,483.05,90372221,Rajeshri Hayre,Jabalpur,Regular,272170,Ice Cream,Instant & Frozen Food,Purohit Group,2,140.8,281.6,-4,0.59,On Time,On Time,2023-05,Normal
4148760273,2024-05-22 01:40:57,UPI,994.97,93122847,Nachiket Sangha,Ludhiana,Regular,51036,Baby Food,Baby Care,Karnik PLC,2,931.61,1863.22,3,4.35,On Time,On Time,2024-05,Normal
7206041763,2023-05-30 19:17:37,Card,162.67,74694186,Nisha Jhaveri,Hubli–Dharwad,Inactive,124290,Lotion,Personal Care,Sachdev Group,3,39.65,118.94999999999999,2,2.69,On Time,On Time,2023-05,Normal
690097648,2023-12-27 20:11:22,Cash,3471.29,2684440,Hamsini De,Ranchi,Premium,291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",2,746.03,1492.06,10,1.87,Slightly Delayed,On Time,2023-12,High Value
4197061567,2024-02-04 03:20:32,UPI,3685.3,52757321,Hritik Narain,Bulandshahr,New,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,3,317.8,953.4000000000001,2,0.66,On Time,On Time,2024-02,High Value
2009394836,2023-10-24 22:11:10,UPI,1159.53,55056284,Devika Lal,Ichalkaranji,Inactive,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,3,577.13,1731.3899999999999,-2,3.18,On Time,On Time,2023-10,High Value
277502363,2023-12-28 13:54:57,Card,2682.72,88203688,Chavvi Karan,Chittoor,New,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,1,441.2,441.2,5,4.14,On Time,On Time,2023-12,High Value
4356959622,2024-01-16 07:41:08,Cash,2128.54,38709137,Neha Gade,Mau,Inactive,91670,Dish Soap,Household Care,Barman-Ahluwalia,2,439.24,878.48,-5,3.45,On Time,On Time,2024-01,High Value
174306009,2024-08-09 00:24:44,UPI,2424.07,87457446,Yashodhara Sarraf,Katihar,Premium,832348,Biscuits,Snacks & Munchies,Jani-Ram,1,831.43,831.43,27,1.41,Significantly Delayed,On Time,2024-08,High Value
9582674091,2024-08-16 11:20:21,UPI,951.43,34237583,Ishwar Chand,Hapur,New,433521,Diapers,Baby Care,Mahal Group,2,321.33,642.66,22,3.55,Significantly Delayed,On Time,2024-08,Normal
8675579025,2024-07-06 11:59:17,Card,2636.86,44409533,Vihaan Sule,Tadipatri,New,317242,Pulses,Grocery & Staples,Rastogi Group,1,198.15,198.15,2,3.41,On Time,On Time,2024-07,High Value
5195999941,2024-07-19 18:51:00,Card,2298.98,52757321,Hritik Narain,Bulandshahr,New,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,3,925.65,2776.95,14,2.34,Slightly Delayed,On Time,2024-07,High Value
5210007923,2024-10-01 05:12:34,Cash,1278.93,97507853,Udyati Rana,Chapra,Regular,492958,Lotion,Personal Care,Acharya PLC,1,84.2,84.2,1,2.16,On Time,On Time,2024-10,High Value
6595771960,2023-04-05 03:22:22,Cash,4251.75,45700473,Omkaar Padmanabhan,Thoothukudi,Inactive,949818,Biscuits,Snacks & Munchies,Yohannan Inc,3,483.05,1449.15,4,1.75,On Time,On Time,2023-04,High Value
4247338382,2023-12-05 02:01:24,Cash,989.88,34853377,William Dutta,Nanded,Premium,354409,Pulses,Grocery & Staples,Bose-Pandit,1,325.08,325.08,29,4.26,Significantly Delayed,On Time,2023-12,Normal
819143326,2024-01-10 19:18:29,Cash,3284.6,88324928,Geetika Nanda,Alappuzha,Regular,891833,Curd,Dairy & Breakfast,Mani PLC,2,493.19,986.38,5,4.37,On Time,On Time,2024-01,High Value
3830844750,2023-08-06 15:56:31,UPI,1663.27,23996221,Jackson Issac,Ramagundam,Inactive,487065,Chips,Snacks & Munchies,Kadakia-Yadav,3,374.68,1124.04,-3,4.35,On Time,On Time,2023-08,High Value
1687314172,2024-03-13 18:42:43,Cash,3835.73,82425179,Gagan Patil,Kakinada,Regular,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,2,332.84,665.68,3,3.7,On Time,On Time,2024-03,High Value
6756007265,2023-07-27 18:19:10,Wallet,1848.13,80850753,Gautami Rai,Thane,Premium,820973,Baby Wipes,Baby Care,Lall LLC,1,114.52,114.52,5,4.05,On Time,On Time,2023-07,High Value
489762747,2024-09-27 16:36:39,Card,766.2,19482392,Yachana Nath,Muzaffarnagar,Regular,349294,Onions,Fruits & Vegetables,Ganesan Ltd,2,934.75,1869.5,26,3.26,Significantly Delayed,On Time,2024-09,Normal
7509195875,2023-11-26 19:55:46,Card,4237.4,42723554,Pranit Wagle,Gandhinagar,Regular,704868,Detergent,Household Care,"Parikh, Oak and Kara",1,193.46,193.46,3,4.89,On Time,On Time,2023-11,High Value
2370917070,2023-07-25 05:54:42,Card,2639.9,5763963,Chandran Seth,Pimpri-Chinchwad,Regular,500739,Bread,Dairy & Breakfast,Aggarwal Group,1,359.98,359.98,5,2.92,On Time,On Time,2023-07,High Value
